"PACIC-PROIECTARE SI ANTREPRIZA CONSTRUCTII INDUSTRIALE SI CIVILE SRL","19984","J40/4325/1991","ROONRC.J40/4325/1991","1048,2080","Bucuresti Sectorul 1, Str. ALEXANDRU  XENOPOL Nr. 4, CAMERA 4, Etaj 3, Apartament 12","36264","36264","433684","0","58014","375670","0","57311","57311","0","404808","600","0","549574","573418","432257","141161","0","135696","0","4"
"SALES CONSULTING SRL","15312590","J38/217/2003","ROONRC.J38/217/2003","1048,2080","Municipiul Ramnicu Valcea, Str. Stirbei Voda Nr. 5, Bloc P1, Scara A, Apartament 13, Judet Valcea","218537","218537","78989","26346","52577","66","","209919","209919","","87607","200","","","0","11585","0","11585","0","11585",""
"HELLEN DENT ESTET SRL","35340846","J3/1696/2015","ROONRC.J3/1696/2015","1048","Municipiul Pitesti, B-dul ION C. BRATIANU, Bloc A2, Scara A, Etaj 9, Apartament 35, Judet Arges","8623","168","122941","","108388","14553","","3842","","","119267","200","","152747","153140","30187","122953","0","119068","0","1"
"MAVI TOP EXPERT SRL","35340838","J3/1692/2015","ROONRC.J3/1692/2015","1048","Municipiul Pitesti, B-dul 1 Decembrie 1918, camera 2, Bloc M3, Etaj Parter, Judet Arges","5610","4954","114946","6462","105424","3060","","11922","","","107978","200","","462457","462459","377945","84514","0","79882","0","5"
"KATALEX ROUTE SRL","35340854","J3/1695/2015","ROONRC.J3/1695/2015","1048","Municipiul Pitesti, Str. IANCU DE HUNEDOARA Nr. 5, Cartier Banat, Camera 1, Bloc A7, Scara A, Apartament 10, Judet Arges","4941","45860","52980","","39232","13748","","150734","","","-51894","200","","69514","69885","96113","0","26228","0","26927","1"
"TICA TRANS SRL","15323085","J38/233/2003","ROONRC.J38/233/2003","1048,2080","Municipiul Dragasani, Str. Ferdinand Nr. 162, Judet Valcea","4774","4774","129059","","79144","49915","","0","0","","133833","200","","","0","","0","0","0","0",""
"TRY ANGLE STUDIO SRL","35340811","J3/1697/2015","ROONRC.J3/1697/2015","1048","Municipiul Pitesti, Str. BASARABIA Nr. 31, Camera 1, Judet Arges","7420","8269","558","","","558","","37003","","","-28176","200","","19476","19476","30719","0","11243","0","11583","1"
"TARGU LUI SOARE SRL","35340870","J3/1699/2015","ROONRC.J3/1699/2015","1048","Sat Laicai, Comuna Cetateni, Str. TUDOR VLADIMIRESCU Nr. 6Bis, Judet Arges","125","177824","125826","50756","25683","49387","","297457","","","6193","200","","80791","222681","218444","4237","0","3413","0","6"
"LU POINT SRL","35344112","J23/4506/2015","ROONRC.J23/4506/2015","1048","Sat Fundeni, Comuna Dobroesti, Str. CIRESULUI Nr. 35C, CAM. 1, Apartament 7, Judet Ilfov","4939","","15365","31","8929","6405","","1912","","","13453","200","","75461","75461","59984","15477","0","13213","0","1"
"ALUK INSTAL SRL","35344104","J23/4502/2015","ROONRC.J23/4502/2015","1052,2069","Loc. Buftea, Oras Buftea, B-dul MIHAI EMINESCU, Camera 5, Judet Ilfov","4322","","58027","42755","5015","10257","","38068","","","19959","200","","","0","1113","0","1113","0","1262","1"
"CADINGRAF S.R.L.","15325868","J38/245/2003","ROONRC.J38/245/2003","1048,2080","Municipiul Ramnicu Valcea, Str. CAROL I, biroul 10A, Bloc UJCC, Judet Valcea","12829","12829","312023","","22247","289776","","95259","95259","","229593","400","","217819","217833","72691","145142","0","142852","0","4"
"BIAPLAST SRL","15323050","J38/239/2003","ROONRC.J38/239/2003","1048,2080","Municipiul Ramnicu Valcea, Str. REPUBLICII Nr. 35, Apartament 12, Judet Valcea","455992","455992","205697","39369","28286","138042","","143698","143698","","517991","53796","","1043481","1044510","878101","166409","0","155129","0","11"
"CARAIMAN COM SRL","1576894","J40/4513/1991","ROONRC.J40/4513/1991","1048,2069,2080","Bucuresti Sectorul 1, Calea VICTORIEI Nr. 116","","","3111","","3111","","","50604","50604","","-47493","200","","","0","600","0","600","0","600",""
"KOS & ANDRE TRANS SRL","35344090","J23/4500/2015","ROONRC.J23/4500/2015","1048","Oras Pantelimon, Intr. RASCOALEI, Judet Ilfov","4932","0","44477","2840","107","41530","0","4279","0","0","40198","200","0","110359","110359","73983","36376","0","35274","0","3"
"MADICONS CONCEPT SRL","35344120","J23/4503/2015","ROONRC.J23/4503/2015","1048","Oras Popesti Leordeni, Spl. UNIRII Nr. 9, Bloc 10, Scara B, Etaj 9, Apartament 121, Judet Ilfov","6619","29689","74029","","26986","47043","701","43553","","","60866","200","","158147","158184","95876","62308","0","60626","0","4"
"PARTENER SRL","15312442","J35/735/2003","ROONRC.J35/735/2003","1048,2080","Municipiul Timisoara, Str. ALPINISTILOR Nr. 4/A, Judet Timis","2247","2247","54639","7586","43203","3850","","86984","86984","","-30098","500","","198427","198427","185928","12499","0","10515","0","1"
"IRIS MULTI MEDIA SRL","35344031","J23/4516/2015","ROONRC.J23/4516/2015","1048","Oras Voluntari, Str. EROU CHIVU DUMITRU Nr. 44C, casa 30, Judet Ilfov","5814","177151","47011","9878","32698","4435","6079","424019","","","-193778","200","","282001","294934","370619","0","75685","0","78595","3"
"ARENA MOTORS SRL","35344040","J23/4501/2015","ROONRC.J23/4501/2015","1048","Oras Pantelimon, B-dul BIRUINTEI Nr. 84, Camera 6, Judet Ilfov","4519","49746","328477","33573","47159","247745","","42577","","","335646","1000","","536410","618346","276892","341454","0","335283","0","1"
"B2B CONSULTING CONCEPT SRL-D","35344082","J23/4508/2015","ROONRC.J23/4508/2015","1048,2142","Oras Voluntari, Str. Drumul Potcoavei Nr. 61A, corp 3, cam. 1, Judet Ilfov","4619","0","12185","0","282","11903","0","151","0","0","12034","200","0","13521","13521","1322","12199","0","11794","0","0"
"SIMPEX SA","432521","J40/549/1991","ROONRC.J40/549/1991","1048,2080","Bucuresti Sectorul 6, B-dul GHENCEA Nr. 42, Bloc C25, Etaj P","696129","696129","994679","257610","473076","263993","","209344","209344","","1481464","282275","","771455","933679","619025","314654","0","303211","0","2"
"RABBIT SPEDITION SRL","35344074","J23/4504/2015","ROONRC.J23/4504/2015","1048","Oras Pantelimon, Str. SF. GHEORGHE Nr. 38, CAMERA 2, Bloc N, Scara 2, Etaj 2, Apartament 18, Judet Ilfov","4941","","17962","","5000","12962","","0","","","17962","200","","24640","24640","17870","6770","0","6030","0",""
"VERYTAX DOMILI SRL","18024010","J13/3235/2005","ROONRC.J13/3235/2005","1048,2080","Municipiul Constanta, Str. FAGETULUI Nr. 40C, Judet Constanta","0","0","1976","","","1976","","85541","85541","","-83565","4550","","119813","119813","124854","0","5041","0","6239","3"
"CONTRAST INVEST SRL","34174842","J40/2480/2015","ROONRC.J40/2480/2015","1048","Bucuresti Sectorul 2, B-dul BASARABIA Nr. 7, CONSTRUCTIA C1, CAMERA NR.2","365","365","5305","","4563","742","","7058","7058","","-1388","200","","4563","4563","611","3952","0","3815","0","1"
"CREATIVE ENGINEERING SOLUTIONS SRL","34175104","J40/2471/2015","ROONRC.J40/2471/2015","1048","Bucuresti Sectorul 4, Drumul BINELUI Nr. 52","67285","67285","1346978","289866","1019521","37591","","628357","628357","","47212","200","","461689","461808","404391","57417","0","48599","0","1"
"SELECT SRL","339644","J40/237/1991","ROONRC.J40/237/1991","1048,2080","Bucuresti Sectorul 3, Calea VITAN Nr. 55-59, COMPLEX COMERCIAL BUCURESTI MALL, BIROUL SD05, Etaj 2","18284387","18284387","264876","","148717","116159","","1563581","1563581","","16985682","5067280","","","1871492","2004073","0","132581","0","209355","0"
"AVIATIA UTILITARA 2002 SRL","15112088","J38/631/2002","ROONRC.J38/631/2002","1048,2080","Municipiul Ramnicu Valcea, Str. CALEA LUI TRAIAN Nr. 82, Bloc S9, Scara B, Etaj 4, Apartament 13, Judet Valcea","302456","302456","2192251","69","2142579","49603","1210","529121","529121","","1966796","16720","","588943","588943","356034","232909","0","227020","0","1"
"RESTAURANT POD BANEASA SRL","2794668","J40/4571/1991","ROONRC.J40/4571/1991","1048,2080","Bucuresti Sectorul 1, Sos. BUCURESTI - PLOIESTI Nr. 10","2335461","2335461","1402793","","1262167","140626","89823","3025611","3025611","","802466","10000","","1097190","1206313","618019","588294","0","568659","0","5"
"OFFICE BUSSINES TEAM SRL","34127832","J6/84/2015","ROONRC.J6/84/2015","1048","Municipiul Bistrita, Str. NASAUDULUI, Scara C, Apartament 108, Judet Bistrita-Nasaud","334","334","9538","7421","650","1467","","15456","15456","","-5584","200","","40649","40944","39954","990","0","209","0","1"
"MICROSIGN SRL","18104012","J13/3543/2005","ROONRC.J13/3543/2005","1048,2080","Municipiul Constanta, Str. ION LUCA CARAGIALE Nr. 4, CAMERA NR.2, Bloc I1, Scara E, Etaj P, Apartament 62, Judet Constanta","5627","5627","114","","267","-153","","2317","2317","","3424","200","","","0","200","0","200","0","200",""
"YOUNIVERS SUMMER CLUB SRL","36002835","J40/6028/2016","ROONRC.J40/6028/2016","1048,2069","Bucuresti Sectorul 2, Sos. STEFAN CEL MARE Nr. 48, Bloc 35A, Apartament 4","9329","954","792746","391892","273884","126970","","712036","","","81664","1000","","876818","882810","814118","68692","0","59864","0","5"
"MARMODAV SELECT SRL","36002452","J40/6039/2016","ROONRC.J40/6039/2016","1048","Bucuresti Sectorul 5, Aleea LIVEZILOR Nr. 6, CAMERA 2, Bloc 25, Scara 2, Etaj 4, Apartament 40","4333","62783","483438","","198113","285325","6888","203829","","","349280","200","","747338","747338","526759","220579","0","210442","0","16"
"GENERAL SOLUTION-HYGIENE AND FOOD SAFETY SRL","36015835","J4/602/2016","ROONRC.J4/602/2016","1048","Sat Nicolae Balcescu, Comuna Nicolae Balcescu, Str.NICOLAE BALCESCU Nr. 1221, str. Principala, Judet Bacau","7500","0","85318","","20120","65198","","5795","","","79523","200","","140111","141061","46337","94724","0","79323","0",""
"ALITA CONFEX SRL","18169976","J13/3763/2005","ROONRC.J13/3763/2005","1048,2080","Municipiul Constanta, Str. SUCEAVA Nr. 2A, Bloc AS5, Scara C, Etaj 4, Apartament 58, Judet Constanta","","","8895","","","8895","","888","888","","8007","200","","9090","9090","5759","3331","0","3058","0",""
"DALIS IMPORT-EXPORT SRL","36015843","J4/606/2016","ROONRC.J4/606/2016","1048","Sat Diaconesti, Comuna Agas, Str.DIACONESTI Nr. 29, Judet Bacau","4631","","464","","","464","","4085","","","-3621","200","","","0","1742","0","1742","0","1742","1"
"AGMAGIO PREST SRL","36024396","J9/278/2016","ROONRC.J9/278/2016","1048","Municipiul Braila, Aleea CULTURII Nr. 6-8, ans Viziru I, Bloc 8, Scara 2, Etaj 3, Apartament 34, Judet Braila","4711","4010","44227","36544","7043","640","","79364","","","-31127","200","","871292","871596","897794","0","26198","0","34925","1"
"ABAROST SRL","18214139","J13/3922/2005","ROONRC.J13/3922/2005","1048,2080","Municipiul Constanta, Str. CISMELEI, Bloc 1D, Scara D, Apartament 136, Judet Constanta","77200","77200","34245","","24326","9913","45","51435","51435","","53879","500","","90130","90556","48829","41727","0","39019","0",""
"PAD APICULUI SRL","34127840","J6/86/2015","ROONRC.J6/86/2015","1048","Municipiul Bistrita, Str. PIETROSU Nr. 2A, Scara C, Etaj 3, Apartament 33, Judet Bistrita-Nasaud","7817","7817","31798","","","31798","","435","435","","39180","200","","44103","44103","25857","18246","0","16923","0",""
"ED PARTNERSHIP SRL","36049404","J40/6591/2016","ROONRC.J40/6591/2016","1048","Bucuresti Sectorul 1, Str. ANASTASIE SIMU Nr. 2, MODUL 14, Apartament 3","8299","2925","272319","","260373","11946","","6263","","","268981","200","","301611","302271","130327","171944","0","162896","0","1"
"KARINA PREST SRL","18214058","J13/3919/2005","ROONRC.J13/3919/2005","1048,2038,2080,2112,2114","Municipiul Constanta, Str. STEFAN MIHAILEANU Nr. 9, Etaj 2, Judet Constanta","","","155065","","13137","141928","","20058","20058","","68407","200","","154636","154661","75361","79300","0","66617","0","1"
"PLANMORE SRL","34127549","J23/561/2015","ROONRC.J23/561/2015","1048","Oras Voluntari, Str. Drumul Potcoavei Nr. 120, Corp D, Ansamblul Carina Residence, Etaj 3, Apartament 24D, Judet Ilfov","98474","98474","245591","27926","78045","139620","5969","14793","14793","","335241","200","","534265","541933","201516","340417","0","335001","0","1"
"SMARTSPOT SRL-D","36049323","J40/6596/2016","ROONRC.J40/6596/2016","1048","Bucuresti Sectorul 6, Aleea TIMISUL DE JOS, PARTER, Bloc A23, Scara 4, Apartament 48","8230","","60580","","60771","-191","","0","","","60580","200","","9793","9793","1330","8463","0","8170","0",""
"YGREC CONSULTING SRL","18249676","J13/4045/2005","ROONRC.J13/4045/2005","1048,2080","Municipiul Constanta, Str. GHEORGHE LAZAR Nr. 6, CAMERA 25, Etaj 2, Judet Constanta","41936","41936","174","","","174","749","171125","171125","","-128266","200","","63026","63026","105256","0","42230","0","42860","2"
"VLADESCAM BEST TRANS SRL","36060062","J26/696/2016","ROONRC.J26/696/2016","1048","Municipiul Reghin, Str. CALARASILOR Nr. 23, Apartament II, Judet Mures","4941","77907","167329","9150","123275","34904","","201552","","","43684","200","","977126","978010","934429","43581","0","33785","0","5"
"DUMIMPEX SRL","15299599","J38/191/2003","ROONRC.J38/191/2003","1048,2038,2074,2103,2110,2112,2114","Municipiul Ramnicu Valcea, Str. Spl. Independentei Nr. 10, Bloc 11, Scara A, Etaj 7, Apartament 32, Judet Valcea","","","200","","","200","","0","0","","200","200","","","","","","","","",""
"KRAUS GASTROTECH UND SERVICE SRL","36060089","J26/695/2016","ROONRC.J26/695/2016","1048","Municipiul Tirgu Mures, Str. PARANGULUI Nr. 56, Apartament 44, Judet Mures","4669","","481","","388","93","","9215","","","-8734","220","","203466","203466","201463","2003","0","0","4101",""
"EDESSA MARC SRL","18249684","J13/4040/2005","ROONRC.J13/4040/2005","1048,2080","Municipiul Constanta, Str. CONSTANTIN BRATESCU Nr. 35, Apartament 2, Judet Constanta","","","24246","","24240","6","","28368","28368","","-4122","200","","","0","","0","0","0","0",""
"TECHNOCRAFT SRL-D","36063050","J1/454/2016","ROONRC.J1/454/2016","1048","Municipiul Sebes, Str. TEILOR Nr. 3, Judet Alba","2511","3892","88520","11994","14968","61558","","18458","","","73954","200","","172097","172156","102808","69348","0","64185","0",""
"ALERT INSTAL-SERV SRL","18218114","J13/3933/2005","ROONRC.J13/3933/2005","1074,2080","Sat Valu lui Traian, Comuna Valu lui Traian, Str. TUDOR VLADIMIRESCU Nr. 20, Judet Constanta","2793","2793","394568","351968","42637","-37","","515138","515138","","-117777","5200","","105302","115959","126093","0","10134","0","11532","1"
"ALI'S BISTRO SRL","36064641","J1/455/2016","ROONRC.J1/455/2016","1048","Loc. Ocna Mures, Oras Ocna Mures, Str. 9 MAI Nr. 2, Judet Alba","4724","6948","16108","4224","","11884","","32230","","","-9174","200","","132093","134124","136949","0","2825","0","4166","2"
"AUTO ZONE SLOBOZIA S.R.L.","34127743","J21/60/2015","ROONRC.J21/60/2015","1048","Municipiul Slobozia, Aleea STADIONULUI Nr. 3, Judet Ialomita","982","982","2797","520","1490","787","","10637","10637","","-6858","200","","5622","5622","575","5047","0","4878","0",""
"LUMIFLOR SRL","15341057","J38/264/2003","ROONRC.J38/264/2003","1048,2080","Sat Izvoru Rece, Comuna Vaideeni, Com. Vaideeni, Judet Valcea","114317","114317","205410","152123","53087","200","16","250343","250343","","69400","350000","","677075","695117","773614","0","78497","0","78497","7"
"INSTITUTUL ROMAN DE CERCETARI ECONOMICO-SOCIALE SI SONDAJE - IRECSON SRL","3328291","J40/4669/1991","ROONRC.J40/4669/1991","1070,1083,2069,2080","Bucuresti Sectorul 1, Str. VESTEI Nr. 18, PARTER","88230","88230","5838262","","5555152","283110","1048479","10504457","10504457","","-3529486","20000","","","6002","1097530","0","1091528","0","1091707","1"
"BALLET FITNESS SRL","36067001","J40/6748/2016","ROONRC.J40/6748/2016","1048","Bucuresti Sectorul 1, Str. STOICA LUDESCU Nr. 7","8551","816","2490","","2007","483","","11913","","","-8607","200","","1600","1600","7952","0","6352","0","6400","1"
"SEBARO LOGISTIC S.R.L.","36066766","J20/546/2016","ROONRC.J20/546/2016","1048","Sat Bejan, Comuna Soimus, Str.BEJAN Nr. 66A, Judet Hunedoara","4941","157007","113848","","93371","20477","","265724","","","5131","","","615827","624023","600553","23470","0","17305","0","3"
"BIG SUN SRL","18277382","J13/43/2006","ROONRC.J13/43/2006","1048,2080","Municipiul Constanta, Str. DIMITRIE BOLINTINEANU Nr. 28, CAMERA 1, Judet Constanta","43358","43358","3239","3179","","60","","43562","43562","","3035","200","","59103","59103","65519","0","6416","0","7492","2"
"MANO - CONFEX SRL","37859","J40/4538/1991","ROONRC.J40/4538/1991","1048,2080","Bucuresti Sectorul 2, Str. AGRICULTORI Nr. 36, CORP C2, CORP C3","63946","63946","419780","98137","297334","24309","397","99283","99283","","384840","10000","","169063","167542","243564","0","76022","0","77721","4"
"DANUBIUS COM SERV SRL","375060","J40/4540/1991","ROONRC.J40/4540/1991","1048,2080","Bucuresti Sectorul 4, Str. SERG. VASILE NITU","221282","221282","638699","123885","19738","495076","","38240","38240","","821741","200","","344673","344673","129259","215414","0","211968","0","3"
"UNIVERSAL PRODUCTION SRL","1553432","J40/4541/1991","ROONRC.J40/4541/1991","1048,2080","Bucuresti Sectorul 5, Str. VERIGEI Nr. 3, CAMERA NR. 1, Scara 5, Etaj , Apartament 188","54074","54074","799155","","","799155","","53444","53444","","799785","200","","283667","283671","198142","85529","0","77019","0",""
"TECHNICAL SOFTWARE SRL","18328184","J13/191/2006","ROONRC.J13/191/2006","1048,2080","Municipiul Constanta, Aleea EGRETEI Nr. 8, CAMERA 1, Bloc AV9, Scara A, Etaj 7, Apartament 31, Judet Constanta","","","117135","109064","3","8068","","475547","475547","","-358412","200","","120521","120521","149765","0","29244","0","30450","2"
"GRAMSTERM SRL","36345345","J23/2990/2016","ROONRC.J23/2990/2016","1048","Sat Cornetu, Comuna Cornetu, Str. MOLIDULUI Nr. 6D, parter, Judet Ilfov","4322","54739","83607","0","9560","74047","0","19296","0","0","119050","200","0","294918","315480","189147","126333","0","122908","0","4"
"COJOCARU SRL","15850093","J38/866/2003","ROONRC.J38/866/2003","1048,2080","Loc. Berbesti, Oras Berbesti, Str. Principala Nr. 37, Judet Valcea","28030","28030","254116","236252","6045","11819","","176631","176631","","105515","200","","822650","834624","820627","13997","0","6051","0","4"
